city,date,avg_temperature_c,humidity_pct,air_quality_index,avg_commute_time_min,traffic_congestion_pct,noise_level_db,is_workday,public_events_count,micro_stress_index
London,2024-08-23,18.1,62.8,114,41.4,68.5,65.9,1,2,57.07
London,2024-08-24,16.6,66.2,76,49.1,75.9,72.7,0,0,51.24
London,2024-08-25,28.0,94.2,59,42.8,59.6,68.5,0,4,50.99
London,2024-08-26,22.0,69.7,63,37.9,57.3,61.5,1,1,48.83
London,2024-08-27,7.7,74.9,76,42.1,84.6,70.6,1,2,64.78
London,2024-08-28,19.3,63.3,80,43.2,59.8,68.9,1,0,52.56
London,2024-08-29,28.0,61.6,58,37.6,50.4,59.6,1,2,49.17
London,2024-08-30,11.9,89.2,90,48.8,48.2,66.1,1,4,60.67
London,2024-08-31,9.1,77.0,73,46.0,61.7,58.1,0,5,53.09
London,2024-09-01,26.7,66.3,70,42.7,65.7,68.5,0,2,47.79
London,2024-09-02,12.3,42.1,77,45.8,40.0,72.5,1,1,51.37
London,2024-09-03,10.8,73.7,30,31.1,71.5,68.5,1,2,55.05
London,2024-09-04,18.2,62.6,67,40.6,57.5,64.3,1,0,50.28
London,2024-09-05,28.7,62.7,82,42.2,70.5,70.9,1,2,58.08
London,2024-09-06,9.8,61.6,62,36.1,55.7,58.5,1,1,51.47
London,2024-09-07,20.7,69.8,63,41.1,83.8,66.7,0,2,49.32
London,2024-09-08,17.6,71.5,103,47.7,62.4,61.4,0,1,48.5
London,2024-09-09,9.5,75.9,80,32.6,38.3,70.6,1,1,51.64
London,2024-09-10,16.7,73.0,85,34.4,78.3,65.6,1,4,58.8
London,2024-09-11,21.7,64.1,62,34.6,69.4,69.6,1,0,50.43
London,2024-09-12,20.1,60.7,20,34.8,63.8,58.2,1,1,46.34
London,2024-09-13,17.3,68.9,63,43.9,54.5,68.1,1,1,52.85
London,2024-09-14,31.8,67.9,64,33.5,66.3,65.9,0,3,47.6
London,2024-09-15,21.0,61.7,62,32.2,70.7,69.1,0,2,43.61
London,2024-09-16,22.2,52.7,32,50.4,85.2,61.1,1,1,54.64
London,2024-09-17,30.0,60.9,70,43.6,67.6,74.5,1,3,59.12
London,2024-09-18,21.9,64.5,44,29.2,42.6,70.6,1,1,43.67
London,2024-09-19,20.7,55.3,50,42.1,66.2,69.5,1,1,51.56
London,2024-09-20,20.9,79.2,31,34.6,73.9,68.1,1,6,56.34
London,2024-09-21,18.1,39.0,61,46.8,62.8,66.3,0,5,46.97
London,2024-09-22,4.2,78.2,69,44.4,91.5,69.2,0,4,61.55
London,2024-09-23,23.9,75.1,72,41.7,44.0,74.6,1,0,50.4
London,2024-09-24,24.6,63.5,70,48.9,36.4,68.8,1,2,50.6
London,2024-09-25,21.4,51.5,84,39.3,55.3,64.1,1,3,50.41
London,2024-09-26,20.9,60.8,61,34.1,55.1,68.4,1,0,47.18
London,2024-09-27,26.4,62.8,89,34.4,64.9,59.4,1,4,53.84
London,2024-09-28,1.9,38.3,62,46.1,63.7,70.7,0,4,53.37
London,2024-09-29,21.0,67.3,88,42.3,83.0,73.7,0,4,53.24
London,2024-09-30,23.6,51.4,72,38.3,50.5,73.8,1,3,50.65
London,2024-10-01,28.5,62.6,59,30.6,52.0,64.7,1,1,47.95
London,2024-10-02,21.3,67.8,90,34.9,65.3,64.9,1,1,51.67
London,2024-10-03,18.4,67.5,62,50.8,39.4,72.3,1,1,51.89
London,2024-10-04,19.9,72.1,51,35.7,72.5,58.5,1,0,50.36
London,2024-10-05,27.7,64.6,57,32.8,86.9,58.2,0,2,47.05
London,2024-10-06,11.3,59.6,65,41.5,70.9,58.0,0,2,48.12
London,2024-10-07,19.0,67.6,64,45.4,54.4,70.9,1,2,53.86
London,2024-10-08,27.1,82.3,55,42.0,71.7,59.2,1,0,54.45
London,2024-10-09,13.5,57.5,73,27.9,77.5,67.8,1,5,57.23
London,2024-10-10,9.9,58.0,115,42.7,39.2,58.4,1,0,51.42
London,2024-10-11,34.9,57.9,89,39.3,52.4,65.1,1,2,54.95
London,2024-10-12,1.2,73.7,72,45.9,65.1,60.8,0,7,58.63
London,2024-10-13,22.4,73.3,61,48.9,58.7,62.5,0,5,48.05
London,2024-10-14,25.6,61.7,109,52.8,100.0,60.9,1,1,64.35
London,2024-10-15,11.3,61.7,62,44.0,63.3,71.0,1,2,57.68
London,2024-10-16,22.3,66.1,79,52.1,77.5,69.7,1,4,61.27
London,2024-10-17,4.7,69.4,85,30.4,67.4,66.5,1,4,60.15
London,2024-10-18,18.5,63.8,80,33.3,64.2,63.3,1,4,53.41
London,2024-10-19,28.7,63.5,63,34.4,45.4,68.7,0,5,44.15
London,2024-10-20,13.4,65.1,47,51.8,53.9,62.4,0,2,47.13
London,2024-10-21,21.5,74.8,67,49.8,49.3,67.8,1,3,54.22
London,2024-10-22,21.8,59.0,46,40.7,67.0,67.7,1,0,49.97
London,2024-10-23,23.2,60.7,71,28.7,63.9,61.6,1,2,48.43
London,2024-10-24,-3.5,50.7,75,39.6,80.8,65.8,1,0,62.83
London,2024-10-25,12.4,59.7,50,39.3,35.1,63.0,1,3,48.88
London,2024-10-26,28.0,73.7,88,41.0,63.6,68.6,0,5,51.55
London,2024-10-27,11.6,72.3,55,39.4,90.6,72.6,0,4,56.38
London,2024-10-28,23.7,64.3,45,50.1,52.0,73.0,1,0,51.6
London,2024-10-29,33.2,63.4,88,38.5,41.3,61.1,1,5,54.1
London,2024-10-30,27.2,57.3,105,56.4,57.2,63.0,1,2,57.97
London,2024-10-31,26.1,74.4,31,46.1,72.6,69.9,1,3,57.83
London,2024-11-01,19.6,62.5,57,37.4,67.8,60.5,1,0,49.7
London,2024-11-02,18.7,68.5,61,46.1,56.5,70.0,0,2,46.4
London,2024-11-03,23.5,75.5,76,40.4,72.3,66.8,0,2,48.11
London,2024-11-04,1.9,78.3,121,50.9,85.8,65.0,1,3,72.23
London,2024-11-05,12.0,61.0,85,26.9,79.3,59.1,1,4,56.49
London,2024-11-06,20.0,54.1,88,44.6,62.3,69.2,1,1,53.55
London,2024-11-07,26.5,71.6,34,29.1,76.0,63.5,1,1,51.03
London,2024-11-08,11.4,60.2,86,28.9,44.5,58.9,1,1,47.73
London,2024-11-09,15.0,80.0,78,40.8,84.0,60.3,0,4,53.82
London,2024-11-10,28.2,60.3,90,29.5,67.6,60.9,0,3,44.96
London,2024-11-11,9.1,66.9,33,43.4,80.1,62.6,1,0,57.65
London,2024-11-12,9.3,47.7,110,39.5,46.4,64.2,1,2,53.66
London,2024-11-13,3.8,70.9,50,31.1,47.9,69.6,1,3,54.9
London,2024-11-14,19.7,62.0,41,31.3,62.5,66.7,1,1,48.02
London,2024-11-15,13.5,86.2,73,36.4,71.0,62.7,1,2,57.77
London,2024-11-16,21.9,88.4,33,62.2,76.4,76.1,0,4,56.89
London,2024-11-17,16.0,69.0,98,39.9,76.7,64.5,0,4,52.35
London,2024-11-18,28.8,75.3,73,44.4,78.0,67.9,1,2,60.48
London,2024-11-19,31.6,51.1,29,43.0,67.5,61.3,1,1,52.5
London,2024-11-20,30.7,60.3,38,40.5,65.0,61.8,1,2,53.26
London,2024-11-21,29.0,63.0,71,30.5,51.9,65.3,1,0,48.07
London,2024-11-22,17.0,65.4,63,35.0,63.3,64.5,1,0,50.46
London,2024-11-23,29.2,59.0,50,57.7,68.4,63.1,0,1,50.03
London,2024-11-24,25.1,67.6,57,40.6,60.6,72.0,0,6,49.0
London,2024-11-25,27.2,70.3,67,39.8,65.0,68.1,1,1,54.4
London,2024-11-26,18.1,68.6,57,35.7,68.5,69.4,1,6,57.17
London,2024-11-27,26.2,67.1,75,52.3,68.3,64.0,1,1,57.46
London,2024-11-28,17.3,73.1,100,32.8,51.7,66.9,1,1,51.28
London,2024-11-29,15.7,54.9,85,41.6,92.5,68.8,1,3,61.97
London,2024-11-30,15.1,55.5,45,56.3,60.9,69.0,0,1,48.41
London,2024-12-01,17.6,73.5,44,46.4,86.5,68.5,0,2,52.26
London,2024-12-02,17.4,66.0,74,56.5,78.1,64.1,1,4,63.12
London,2024-12-03,20.6,66.1,58,30.1,61.7,74.3,1,1,49.7
London,2024-12-04,21.3,53.2,89,32.3,60.7,79.7,1,4,53.59
London,2024-12-05,14.7,59.9,96,36.6,63.3,70.4,1,2,55.66
London,2024-12-06,26.5,71.5,56,33.2,44.5,66.9,1,2,48.33
London,2024-12-07,27.1,74.0,108,35.5,55.3,66.9,0,3,47.09
London,2024-12-08,27.7,68.6,69,43.9,53.1,66.6,0,0,44.16
London,2024-12-09,14.9,66.6,44,56.3,59.2,63.5,1,4,58.74
London,2024-12-10,34.7,68.2,75,33.7,69.7,66.9,1,6,60.81
London,2024-12-11,0.9,52.4,33,42.9,64.7,71.0,1,3,60.27
London,2024-12-12,19.8,88.6,86,38.6,64.5,62.0,1,2,55.29
London,2024-12-13,11.5,69.2,86,39.4,72.2,62.1,1,1,57.6
London,2024-12-14,38.7,77.3,102,50.7,55.1,59.3,0,0,52.09
London,2024-12-15,24.8,69.8,57,36.4,57.2,72.7,0,4,45.7
London,2024-12-16,20.4,75.8,75,32.9,75.9,66.7,1,2,54.79
London,2024-12-17,1.8,69.9,82,37.7,47.7,68.5,1,3,58.81
London,2024-12-18,26.6,49.9,98,43.0,77.8,60.6,1,2,56.6
London,2024-12-19,21.1,54.7,69,38.5,58.3,68.0,1,3,51.16
London,2024-12-20,25.7,64.4,77,51.6,57.0,67.1,1,1,55.21
London,2024-12-21,21.6,69.6,49,47.1,66.5,72.1,0,4,49.05
London,2024-12-22,10.1,61.3,43,28.6,100.0,64.0,0,1,50.13
London,2024-12-23,11.5,60.0,105,43.9,79.8,74.9,1,1,62.67
London,2024-12-24,8.5,61.2,65,34.5,88.2,72.5,1,3,62.32
London,2024-12-25,27.9,63.8,48,51.6,70.0,70.9,1,5,61.17
London,2024-12-26,20.7,63.7,63,46.4,61.6,65.3,1,3,54.34
London,2024-12-27,31.2,72.7,99,35.1,81.1,63.8,1,1,58.95
London,2024-12-28,21.1,75.3,75,39.8,49.5,70.5,0,5,46.23
London,2024-12-29,16.5,69.4,58,33.6,88.7,69.8,0,5,52.63
London,2024-12-30,18.0,69.5,57,31.4,78.7,68.9,1,0,53.07
London,2024-12-31,23.9,69.9,98,44.9,58.7,65.0,1,2,55.02
Tokyo,2023-01-01,27.2,66.5,120,35.9,67.7,63.7,0,3,48.98
Tokyo,2023-01-02,32.7,71.4,95,39.4,45.8,57.9,1,1,52.35
Tokyo,2023-01-03,18.5,67.8,121,32.3,58.6,58.8,1,1,51.18
Tokyo,2023-01-04,20.3,67.3,114,23.2,45.7,53.2,1,0,43.08
Tokyo,2023-01-05,23.9,86.1,123,35.3,65.0,56.4,1,1,54.14
Tokyo,2023-01-06,13.8,71.5,84,46.7,76.3,59.1,1,0,58.3
Tokyo,2023-01-07,29.4,65.0,74,41.0,89.5,54.4,0,1,49.88
Tokyo,2023-01-08,18.3,59.9,90,29.0,55.3,56.0,0,2,39.66
Tokyo,2023-01-09,14.8,57.4,101,37.3,60.3,64.8,1,2,54.22
Tokyo,2023-01-10,22.7,67.4,100,35.7,58.9,63.3,1,1,50.74
Tokyo,2023-01-11,25.9,61.7,104,33.1,63.7,57.4,1,1,50.85
Tokyo,2023-01-12,18.6,75.2,118,23.4,58.6,55.8,1,1,48.68
Tokyo,2023-01-13,19.2,85.2,99,29.8,51.9,56.7,1,4,51.6
Tokyo,2023-01-14,31.4,67.7,73,40.0,47.6,66.0,0,5,47.66
Tokyo,2023-01-15,20.2,72.5,121,39.5,83.8,58.4,0,1,49.95
Tokyo,2023-01-16,26.9,68.7,111,42.4,34.2,60.6,1,3,51.2
Tokyo,2023-01-17,7.8,80.6,107,39.9,90.1,61.8,1,2,65.81
Tokyo,2023-01-18,18.8,49.8,106,30.3,57.9,58.4,1,1,47.71
Tokyo,2023-01-19,22.3,65.3,105,40.1,55.1,60.7,1,3,52.31
Tokyo,2023-01-20,13.2,73.5,103,44.4,71.2,57.4,1,3,60.27
Tokyo,2023-01-21,22.8,77.8,88,34.0,59.6,63.7,0,4,45.46
Tokyo,2023-01-22,21.3,81.1,132,41.2,72.1,62.1,0,3,51.37
Tokyo,2023-01-23,12.8,61.7,98,30.9,67.1,57.4,1,0,51.91
Tokyo,2023-01-24,19.2,63.2,115,36.6,56.7,55.2,1,0,49.46
Tokyo,2023-01-25,7.3,68.6,118,39.9,80.6,60.0,1,3,63.98
Tokyo,2023-01-26,12.9,80.9,56,34.9,82.6,58.5,1,1,56.95
Tokyo,2023-01-27,17.2,65.3,92,44.9,86.3,58.3,1,0,58.11
Tokyo,2023-01-28,17.3,53.8,92,26.7,45.8,54.0,0,3,37.44
Tokyo,2023-01-29,21.0,41.4,125,36.6,76.6,57.9,0,4,46.84
Tokyo,2023-01-30,19.1,50.5,144,28.5,44.6,57.9,1,3,48.01
Tokyo,2023-01-31,25.5,75.0,122,33.6,65.7,61.0,1,2,54.92
Tokyo,2023-02-01,5.6,59.5,104,35.2,67.9,52.0,1,3,57.8
Tokyo,2023-02-02,19.3,77.6,105,38.1,58.4,59.7,1,5,56.08
Tokyo,2023-02-03,37.1,48.5,109,34.8,63.4,63.3,1,1,55.71
Tokyo,2023-02-04,10.8,76.2,111,41.1,77.2,69.0,0,0,53.68
Tokyo,2023-02-05,21.5,71.2,106,37.5,61.3,59.6,0,7,48.69
Tokyo,2023-02-06,18.8,68.2,84,46.2,23.3,58.6,1,2,46.8
Tokyo,2023-02-07,23.0,68.1,78,27.0,55.7,59.1,1,2,46.86
Tokyo,2023-02-08,12.2,74.8,114,50.0,90.2,57.3,1,2,65.86
Tokyo,2023-02-09,21.6,51.0,64,27.0,83.1,64.5,1,0,49.0
Tokyo,2023-02-10,12.3,47.4,101,33.4,59.2,60.1,1,0,50.44
Tokyo,2023-02-11,16.2,82.1,81,39.1,91.4,62.9,0,5,56.0
Tokyo,2023-02-12,16.1,59.5,79,37.0,43.9,63.5,0,4,42.91
Tokyo,2023-02-13,11.9,59.0,113,38.9,52.4,53.2,1,2,52.96
Tokyo,2023-02-14,12.2,82.9,78,48.4,83.0,51.8,1,2,62.0
Tokyo,2023-02-15,10.6,46.9,120,37.8,65.2,52.0,1,2,54.62
Tokyo,2023-02-16,27.5,67.3,110,37.3,54.5,55.9,1,0,50.62
Tokyo,2023-02-17,22.6,66.5,115,27.0,68.0,59.6,1,3,51.79
Tokyo,2023-02-18,2.3,73.2,122,42.7,69.6,48.3,0,1,53.49
Tokyo,2023-02-19,11.8,66.7,108,34.2,70.5,59.1,0,1,48.06
Tokyo,2023-02-20,27.9,60.7,79,29.8,59.8,64.0,1,0,48.91
Tokyo,2023-02-21,32.9,53.6,97,23.3,66.9,55.9,1,2,50.95
Tokyo,2023-02-22,19.5,52.9,118,36.3,67.5,55.5,1,3,53.12
Tokyo,2023-02-23,20.8,62.4,89,27.3,48.0,61.0,1,2,45.81
Tokyo,2023-02-24,20.8,70.8,99,47.0,80.4,58.4,1,2,58.63
Tokyo,2023-02-25,27.5,64.9,128,25.4,79.5,62.6,0,5,50.31
Tokyo,2023-02-26,10.5,73.3,122,28.2,94.8,60.2,0,3,54.95
Tokyo,2023-02-27,28.2,55.1,93,42.3,80.4,52.6,1,3,57.29
Tokyo,2023-02-28,8.3,58.8,115,29.2,69.0,60.2,1,3,57.14
Tokyo,2023-03-01,29.2,72.9,121,26.8,72.9,54.6,1,1,53.74
Tokyo,2023-03-02,9.7,64.3,87,42.3,77.2,49.5,1,1,57.49
Tokyo,2023-03-03,16.3,69.6,101,31.3,84.5,47.5,1,2,54.93
Tokyo,2023-03-04,4.2,53.6,111,36.7,69.9,59.0,0,1,50.48
Tokyo,2023-03-05,17.1,53.6,93,33.7,36.6,55.1,0,1,36.21
Tokyo,2023-03-06,17.3,71.7,121,48.1,42.4,56.9,1,2,53.7
Tokyo,2023-03-07,17.3,62.5,102,44.1,62.3,70.7,1,5,59.64
Tokyo,2023-03-08,24.1,59.3,109,45.9,96.0,63.3,1,2,62.02
Tokyo,2023-03-09,8.4,75.4,99,26.8,82.8,66.2,1,3,61.16
Tokyo,2023-03-10,32.6,62.0,147,41.0,68.8,59.0,1,0,58.35
Tokyo,2023-03-11,12.8,64.8,98,27.3,62.7,61.1,0,4,46.32
Tokyo,2023-03-12,26.3,73.3,124,36.2,65.8,63.5,0,4,50.0
Tokyo,2023-03-13,22.3,69.6,119,39.7,65.1,55.8,1,4,55.28
Tokyo,2023-03-14,18.1,67.5,79,23.9,73.3,64.5,1,2,51.65
Tokyo,2023-03-15,23.6,53.6,130,41.1,88.4,55.6,1,3,58.95
Tokyo,2023-03-16,20.9,50.7,113,19.0,37.2,63.1,1,1,40.86
Tokyo,2023-03-17,30.2,68.3,123,34.7,100.0,56.0,1,3,63.28
Tokyo,2023-03-18,22.5,54.5,87,35.8,70.2,46.6,0,2,40.93
Tokyo,2023-03-19,23.9,75.6,121,32.2,50.2,45.0,0,3,40.83
Tokyo,2023-03-20,19.5,62.3,162,39.9,46.4,62.3,1,1,52.52
Tokyo,2023-03-21,22.3,70.3,126,21.8,74.7,66.0,1,2,52.8
Tokyo,2023-03-22,19.3,61.3,109,41.1,51.4,54.9,1,2,50.73
Tokyo,2023-03-23,34.6,64.3,127,30.5,72.6,56.1,1,4,59.04
Tokyo,2023-03-24,22.0,53.8,100,37.3,58.5,71.2,1,2,51.7
Tokyo,2023-03-25,18.8,67.6,90,27.9,37.2,56.1,0,5,38.84
Tokyo,2023-03-26,39.6,75.4,125,38.9,65.0,63.3,0,7,58.66
Tokyo,2023-03-27,29.8,65.9,109,34.0,72.3,56.5,1,1,54.9
Tokyo,2023-03-28,35.8,62.1,85,51.3,65.7,63.7,1,1,60.48
Tokyo,2023-03-29,31.2,66.3,108,24.1,76.8,55.1,1,5,56.69
Tokyo,2023-03-30,32.5,52.8,102,42.7,50.9,51.2,1,1,51.5
Tokyo,2023-03-31,-12.5,53.9,70,45.2,79.0,60.4,1,2,68.38
Tokyo,2023-04-01,12.7,60.8,101,34.1,92.8,60.9,0,7,56.49
Tokyo,2023-04-02,29.3,76.3,101,42.1,62.1,59.2,0,1,47.99
Tokyo,2023-04-03,30.7,65.9,108,24.4,60.4,57.8,1,1,50.41
Tokyo,2023-04-04,16.6,65.8,108,28.4,59.0,59.4,1,3,51.83
Tokyo,2023-04-05,33.7,74.2,116,41.8,86.6,64.4,1,3,65.72
Tokyo,2023-04-06,21.3,65.7,95,42.6,37.1,56.3,1,1,46.64
Tokyo,2023-04-07,32.0,51.4,94,43.3,74.7,53.5,1,2,56.89
Tokyo,2023-04-08,20.6,76.7,90,37.8,42.9,57.2,0,4,42.29
Tokyo,2023-04-09,1.1,77.8,107,39.5,52.6,55.2,0,2,51.38
Tokyo,2023-04-10,24.2,73.6,95,37.6,73.6,58.1,1,2,55.1
Tokyo,2023-04-11,3.6,57.8,94,34.6,67.0,60.8,1,2,58.29
Tokyo,2023-04-12,-3.5,58.0,111,35.1,72.7,64.1,1,1,63.05
Tokyo,2023-04-13,15.7,81.3,102,35.2,72.6,65.2,1,1,57.43
Tokyo,2023-04-14,7.2,62.0,117,33.1,91.4,59.6,1,0,60.99
Tokyo,2023-04-15,17.2,42.5,102,34.8,61.6,55.9,0,4,43.44
Tokyo,2023-04-16,10.0,63.9,110,34.7,68.1,62.9,0,6,53.03
Tokyo,2023-04-17,18.5,81.8,124,31.0,70.6,59.8,1,1,54.9
Tokyo,2023-04-18,22.9,62.7,111,30.2,56.2,64.9,1,3,50.79
Tokyo,2023-04-19,11.6,55.2,104,29.8,51.7,59.5,1,1,49.9
Tokyo,2023-04-20,36.4,69.6,91,39.3,73.5,64.0,1,5,63.37
Tokyo,2023-04-21,21.3,68.3,87,38.1,55.6,57.6,1,3,50.87
Tokyo,2023-04-22,16.7,64.7,92,44.3,70.2,61.0,0,3,49.86
Tokyo,2023-04-23,27.5,60.7,131,35.5,65.9,60.7,0,3,48.09
Tokyo,2023-04-24,21.1,56.9,122,37.1,48.1,59.4,1,1,48.4
Tokyo,2023-04-25,13.1,65.3,121,35.6,59.1,60.0,1,2,55.09
Tokyo,2023-04-26,33.1,86.9,97,43.8,96.7,64.0,1,2,67.48
Tokyo,2023-04-27,17.2,55.0,112,37.6,96.7,55.9,1,0,57.72
Tokyo,2023-04-28,21.2,73.8,119,41.0,68.0,50.6,1,1,53.42
Tokyo,2023-04-29,21.1,65.6,121,32.6,65.6,59.4,0,2,44.3
Tokyo,2023-04-30,22.2,67.7,77,46.3,66.8,58.0,0,8,50.85
Tokyo,2023-05-01,13.9,63.1,113,21.6,51.5,55.4,1,1,47.12
Tokyo,2023-05-02,19.4,79.2,83,37.9,51.8,50.4,1,3,50.42
Tokyo,2023-05-03,20.7,71.0,125,41.0,79.5,64.3,1,6,62.53
Tokyo,2023-05-04,12.0,61.3,44,39.2,55.3,64.6,1,3,53.22
Tokyo,2023-05-05,36.8,72.6,121,37.4,57.1,62.8,1,1,58.01
Tokyo,2023-05-06,5.8,58.0,118,40.0,65.8,59.9,0,2,51.71
Tokyo,2023-05-07,16.6,51.4,95,31.8,51.5,65.6,0,2,41.46
Tokyo,2023-05-08,20.6,55.5,108,34.8,90.1,61.5,1,2,56.71
Tokyo,2023-05-09,34.1,94.0,139,34.2,72.7,62.4,1,1,62.13
Tokyo,2023-05-10,21.9,59.9,86,33.5,69.7,64.0,1,1,50.76
Tokyo,2023-05-11,26.4,65.7,113,36.6,68.0,53.6,1,2,53.93
Tokyo,2023-05-12,34.5,78.5,124,42.4,75.5,64.8,1,1,63.2
Tokyo,2023-05-13,20.6,56.8,84,30.2,100.0,59.7,0,0,46.44
Tokyo,2023-05-14,24.8,70.3,76,51.1,76.3,49.5,0,1,48.03
Tokyo,2023-05-15,26.6,72.9,134,31.0,77.5,57.8,1,1,55.98
Tokyo,2023-05-16,4.8,70.4,100,15.0,66.1,64.8,1,1,53.62
Tokyo,2023-05-17,23.5,39.4,95,38.8,56.6,52.5,1,2,47.34
Tokyo,2023-05-18,20.2,44.6,79,40.9,70.7,67.8,1,2,53.28
Tokyo,2023-05-19,21.3,74.9,125,38.2,70.8,65.1,1,3,57.8
Tokyo,2023-05-20,25.0,48.7,133,39.8,100.0,69.4,0,5,57.24
Tokyo,2023-05-21,20.0,60.0,110,47.0,78.0,55.5,0,3,50.26
Tokyo,2023-05-22,13.5,58.6,125,41.3,59.4,50.9,1,3,55.38
Tokyo,2023-05-23,22.0,61.5,124,46.3,57.8,55.4,1,1,52.4
Tokyo,2023-05-24,25.4,59.0,124,51.7,65.4,58.9,1,3,58.82
Tokyo,2023-05-25,14.8,58.8,83,43.2,57.6,64.6,1,2,54.48
Tokyo,2023-05-26,27.6,73.2,106,23.8,83.1,55.7,1,3,55.41
Tokyo,2023-05-27,24.5,68.9,111,39.0,69.1,58.7,0,2,47.16
Tokyo,2023-05-28,26.0,72.2,81,44.0,50.0,58.9,0,2,44.21
Tokyo,2023-05-29,16.2,59.0,58,41.6,98.3,62.0,1,2,59.98
Tokyo,2023-05-30,19.5,67.3,113,34.4,27.1,56.5,1,3,45.87
Tokyo,2023-05-31,25.1,68.1,97,31.6,34.7,59.7,1,2,45.86
Tokyo,2023-06-01,12.6,65.9,112,20.2,62.9,61.8,1,0,50.05
Tokyo,2023-06-02,11.7,61.7,117,25.3,64.1,55.3,1,2,52.45
Tokyo,2023-06-03,14.5,76.0,58,31.8,77.3,57.5,0,4,48.29
Tokyo,2023-06-04,16.6,46.5,129,36.7,23.4,69.4,0,4,40.75
Tokyo,2023-06-05,32.7,74.6,144,36.4,69.3,57.7,1,1,58.97
Tokyo,2023-06-06,20.7,57.1,114,37.4,69.3,67.4,1,4,56.45
Tokyo,2023-06-07,16.9,69.1,140,39.4,98.5,59.7,1,5,66.28
Tokyo,2023-06-08,22.4,42.6,112,47.7,64.7,60.0,1,4,55.16
Tokyo,2023-06-09,12.7,62.9,135,30.6,62.7,60.3,1,1,54.31
Tokyo,2023-06-10,20.9,65.5,131,48.3,52.2,59.6,0,9,52.43
Tokyo,2023-06-11,31.7,62.9,108,34.1,30.3,59.1,0,2,40.21
Tokyo,2023-06-12,26.6,52.2,65,42.9,44.9,63.1,1,2,49.07
Tokyo,2023-06-13,25.6,74.6,104,35.4,72.0,61.8,1,2,55.91
Tokyo,2023-06-14,16.9,65.1,91,34.6,26.6,54.9,1,1,43.6
Tokyo,2023-06-15,30.3,58.0,134,29.1,48.4,49.6,1,2,49.03
Tokyo,2023-06-16,20.7,61.0,47,24.4,76.6,69.1,1,4,51.63
Tokyo,2023-06-17,14.6,86.1,99,35.8,64.3,52.5,0,3,48.07
Tokyo,2023-06-18,12.8,78.0,113,23.8,58.8,61.3,0,1,44.2
Tokyo,2023-06-19,19.8,73.7,114,35.6,65.3,53.6,1,3,53.87
Tokyo,2023-06-20,28.1,75.1,109,28.2,92.3,62.4,1,0,57.73
Tokyo,2023-06-21,8.6,73.2,137,36.3,55.0,60.8,1,2,58.03
Tokyo,2023-06-22,23.6,72.9,91,43.5,72.9,57.6,1,1,55.14
Tokyo,2023-06-23,12.2,67.6,117,45.3,69.5,61.0,1,0,58.77
Tokyo,2023-06-24,30.5,59.3,114,35.4,71.4,55.7,0,3,48.5
Tokyo,2023-06-25,9.7,53.3,117,24.8,60.5,62.1,0,4,46.43
Tokyo,2023-06-26,21.1,53.5,97,55.0,46.8,60.9,1,3,53.51
Tokyo,2023-06-27,4.2,59.2,90,22.6,58.7,64.0,1,0,51.91
Tokyo,2023-06-28,17.4,55.9,88,44.2,37.6,67.1,1,0,48.46
Tokyo,2023-06-29,29.7,55.9,87,38.2,71.5,53.8,1,3,54.93
Tokyo,2023-06-30,15.9,79.0,117,43.0,56.9,63.1,1,2,57.39
Tokyo,2023-07-01,30.4,57.2,108,29.7,60.3,58.8,0,2,43.85
Tokyo,2023-07-02,9.5,71.7,116,33.6,30.0,55.4,0,2,41.81
Tokyo,2023-07-03,37.2,55.0,127,30.2,51.9,55.3,1,2,53.16
Tokyo,2023-07-04,11.7,74.9,117,33.1,75.4,51.5,1,0,55.86
Tokyo,2023-07-05,38.1,60.0,97,40.5,56.6,62.3,1,2,57.54
Tokyo,2023-07-06,12.5,72.1,96,27.4,46.8,62.5,1,1,49.66
Tokyo,2023-07-07,-0.4,54.9,134,33.2,75.7,61.1,1,0,61.31
Tokyo,2023-07-08,19.4,67.3,62,32.6,80.1,56.9,0,4,46.37
Tokyo,2023-07-09,20.1,65.8,90,49.1,75.2,59.4,0,1,48.87
Tokyo,2023-07-10,23.2,60.3,108,20.8,57.1,58.5,1,4,47.77
Tokyo,2023-07-11,13.7,56.3,52,33.7,78.5,55.9,1,2,53.16
Tokyo,2023-07-12,4.3,68.6,136,37.1,55.0,65.2,1,3,61.05
Tokyo,2023-07-13,14.5,68.1,106,44.7,56.4,58.3,1,2,55.78
Tokyo,2023-07-14,26.1,64.6,79,20.5,48.1,71.0,1,1,45.76
Tokyo,2023-07-15,25.8,66.9,102,34.0,82.5,56.5,0,2,47.92
Tokyo,2023-07-16,20.7,71.8,81,47.6,56.6,61.4,0,0,44.13
Tokyo,2023-07-17,28.5,61.9,108,49.1,49.4,60.0,1,6,58.28
Tokyo,2023-07-18,31.1,49.9,68,46.8,53.0,50.7,1,2,51.27
Tokyo,2023-07-19,21.5,80.9,102,31.1,69.7,61.3,1,2,53.47
Tokyo,2023-07-20,19.8,63.1,117,18.9,72.1,61.1,1,2,50.2
Tokyo,2023-07-21,21.1,60.6,108,34.5,44.0,59.9,1,1,46.61
Tokyo,2023-07-22,31.0,62.2,82,35.0,52.5,62.0,0,5,46.27
Tokyo,2023-07-23,25.7,61.1,106,33.1,76.5,66.2,0,6,51.1
